product_content_id,event_date,price,sold_count,visit_count,basket_count,favored_count,category_sold,category_brand_sold,category_visits,ty_visits
7061886,2019-07-18,NaN,0,0,0,0,69,7,NaN,NaN
31515569,2019-07-18,NaN,0,0,0,0,556,18,NaN,NaN
6676673,2019-07-18,249,8,2615,0,39,3,NaN,NaN,NaN
5926527,2019-07-18,49.99,3,193,0,6,451,165,NaN,NaN
32939029,2019-07-18,NaN,0,0,0,0,NaN,NaN,NaN,NaN
3904356,2019-07-18,NaN,0,26,0,3,224,52,NaN,NaN
85004,2019-07-18,67.9,5,285,0,20,160,11,NaN,NaN
31515569,2019-07-17,NaN,0,0,0,0,565,22,NaN,NaN
6676673,2019-07-17,249,9,1841,0,39,2,NaN,NaN,NaN
5926527,2019-07-17,49.99,3,229,0,4,480,160,NaN,NaN
4066298,2019-07-17,NaN,0,0,0,0,87,15,NaN,NaN
85004,2019-07-17,69.1,5,296,0,18,147,9,NaN,NaN
32939029,2019-07-17,NaN,0,0,0,0,NaN,NaN,NaN,NaN
3904356,2019-07-17,NaN,0,128,0,2,281,116,NaN,NaN
7061886,2019-07-17,NaN,0,0,0,0,75,12,NaN,NaN
7061886,2019-07-16,NaN,0,0,0,0,75,7,NaN,NaN
31515569,2019-07-16,NaN,0,0,0,0,520,15,NaN,NaN
6676673,2019-07-16,249,4,2166,0,54,2,NaN,NaN,NaN
5926527,2019-07-16,49.99,3,241,0,15,445,151,NaN,NaN
32939029,2019-07-16,NaN,0,0,0,0,NaN,NaN,NaN,NaN
85004,2019-07-16,71.79,10,298,0,17,149,5,NaN,NaN
4066298,2019-07-16,NaN,0,0,0,0,86,20,NaN,NaN
3904356,2019-07-16,89.99,1,43,0,1,213,50,NaN,NaN
7061886,2019-07-15,NaN,0,0,0,0,86,16,NaN,NaN
31515569,2019-07-15,NaN,0,0,0,0,499,19,NaN,NaN
32939029,2019-07-15,NaN,0,0,0,0,NaN,NaN,NaN,NaN
5926527,2019-07-15,49.99,1,225,0,11,459,147,NaN,NaN
3904356,2019-07-15,139.99,2,66,0,1,214,59,NaN,NaN
6676673,2019-07-15,249,10,2698,0,68,2,NaN,NaN,NaN
85004,2019-07-15,70.9,5,245,0,21,134,6,NaN,NaN
4066298,2019-07-15,NaN,0,0,0,0,72,15,NaN,NaN
31515569,2019-07-14,NaN,0,0,0,0,459,14,NaN,NaN
4066298,2019-07-14,NaN,0,0,0,0,57,15,NaN,NaN
5926527,2019-07-14,49.99,4,189,0,6,460,141,NaN,NaN
3904356,2019-07-14,NaN,0,26,0,0,216,64,NaN,NaN
7061886,2019-07-14,NaN,0,0,0,0,67,9,NaN,NaN
85004,2019-07-14,70.9,1,182,0,18,108,6,NaN,NaN
32939029,2019-07-14,NaN,0,0,0,0,NaN,NaN,NaN,NaN
6676673,2019-07-14,249,10,1898,0,52,2,NaN,NaN,NaN
5926527,2019-07-13,NaN,0,147,0,7,471,150,NaN,NaN
85004,2019-07-13,NaN,0,223,0,21,126,4,NaN,NaN
3904356,2019-07-13,NaN,0,26,0,2,230,62,NaN,NaN
32939029,2019-07-13,NaN,0,0,0,0,NaN,NaN,NaN,NaN
6676673,2019-07-13,249,7,1869,0,45,2,NaN,NaN,NaN
4066298,2019-07-13,NaN,0,0,0,0,57,15,NaN,NaN
31515569,2019-07-13,NaN,0,0,0,0,526,15,NaN,NaN
7061886,2019-07-13,NaN,0,0,0,0,73,11,NaN,NaN
85004,2019-07-12,71.25,12,391,0,30,170,7,NaN,NaN
6676673,2019-07-12,249,8,1749,0,43,3,NaN,NaN,NaN
4066298,2019-07-12,NaN,0,0,0,0,79,16,NaN,NaN
5926527,2019-07-12,51.99,5,271,0,8,499,164,NaN,NaN
3904356,2019-07-12,NaN,0,18,0,1,213,31,NaN,NaN
7061886,2019-07-12,NaN,0,0,0,0,86,12,NaN,NaN
31515569,2019-07-12,NaN,0,0,0,0,560,19,NaN,NaN
32939029,2019-07-12,NaN,0,0,0,0,NaN,NaN,NaN,NaN
3904356,2019-07-11,NaN,0,31,0,1,374,79,NaN,NaN
31515569,2019-07-11,NaN,0,0,0,0,699,23,NaN,NaN
85004,2019-07-11,70.04,12,498,0,35,211,8,NaN,NaN
32939029,2019-07-11,NaN,0,0,0,0,NaN,NaN,NaN,NaN
6676673,2019-07-11,249,15,2382,0,38,2,NaN,NaN,NaN
5926527,2019-07-11,59.99,2,292,0,9,646,173,NaN,NaN
7061886,2019-07-11,NaN,0,0,0,0,102,16,NaN,NaN
4066298,2019-07-11,NaN,0,0,0,0,92,23,NaN,NaN
85004,2019-07-10,69.97,14,522,0,41,214,9,NaN,NaN
6676673,2019-07-10,249,12,2951,0,49,3,NaN,NaN,NaN
3904356,2019-07-10,NaN,0,24,0,1,315,56,NaN,NaN
5926527,2019-07-10,59.99,4,432,0,15,614,170,NaN,NaN
4066298,2019-07-10,NaN,0,0,0,0,84,19,NaN,NaN
32939029,2019-07-10,NaN,0,0,0,0,NaN,NaN,NaN,NaN
7061886,2019-07-10,NaN,0,0,0,0,94,14,NaN,NaN
31515569,2019-07-10,NaN,0,0,0,0,714,22,NaN,NaN
4066298,2019-07-09,NaN,0,0,0,0,77,18,NaN,NaN
3904356,2019-07-09,NaN,0,23,0,1,343,95,NaN,NaN
85004,2019-07-09,70.11,13,611,0,34,208,11,NaN,NaN
32939029,2019-07-09,NaN,0,0,0,0,NaN,NaN,NaN,NaN
6676673,2019-07-09,249,15,2845,0,40,2,NaN,NaN,NaN
5926527,2019-07-09,59.99,4,400,0,14,714,183,NaN,NaN
31515569,2019-07-09,NaN,0,0,0,0,766,22,NaN,NaN
7061886,2019-07-09,NaN,0,0,0,0,103,16,NaN,NaN
85004,2019-07-08,67.9,8,369,0,29,153,6,NaN,NaN
32939029,2019-07-08,NaN,0,0,0,0,NaN,NaN,NaN,NaN
3904356,2019-07-08,NaN,0,6,0,0,129,16,NaN,NaN
31515569,2019-07-08,NaN,0,0,0,0,498,19,NaN,NaN
5926527,2019-07-08,59.99,1,170,0,9,569,177,NaN,NaN
6676673,2019-07-08,249,22,3746,0,67,4,NaN,NaN,NaN
7061886,2019-07-08,NaN,0,0,0,0,94,13,NaN,NaN
4066298,2019-07-08,NaN,0,0,0,0,88,19,NaN,NaN
6676673,2019-07-07,249,17,2488,0,64,2,NaN,NaN,NaN
7061886,2019-07-07,NaN,0,0,0,0,77,9,NaN,NaN
5926527,2019-07-07,59.99,3,162,0,8,505,173,NaN,NaN
3904356,2019-07-07,NaN,0,4,0,1,135,17,NaN,NaN
32939029,2019-07-07,NaN,0,0,0,0,NaN,NaN,NaN,NaN
31515569,2019-07-07,NaN,0,0,0,0,426,17,NaN,NaN
85004,2019-07-07,67.9,6,255,0,20,130,7,NaN,NaN
4066298,2019-07-07,NaN,0,0,0,0,72,17,NaN,NaN
7061886,2019-07-06,NaN,0,0,0,0,86,12,NaN,NaN
6676673,2019-07-06,249,14,2561,0,80,4,NaN,NaN,NaN
4066298,2019-07-06,NaN,0,0,0,0,62,15,NaN,NaN
3904356,2019-07-06,NaN,0,5,0,0,147,15,NaN,NaN
31515569,2019-07-06,NaN,0,0,0,0,446,15,NaN,NaN
85004,2019-07-06,68.4,6,264,0,27,134,7,NaN,NaN
5926527,2019-07-06,59.99,1,160,0,7,442,166,NaN,NaN
32939029,2019-07-06,NaN,0,0,0,0,NaN,NaN,NaN,NaN
3904356,2019-07-05,NaN,0,7,0,0,136,17,NaN,NaN
32939029,2019-07-05,NaN,0,0,0,0,NaN,NaN,NaN,NaN
85004,2019-07-05,69.07,6,217,0,17,131,6,NaN,NaN
7061886,2019-07-05,NaN,0,0,0,0,78,13,NaN,NaN
4066298,2019-07-05,NaN,0,0,0,0,61,15,NaN,NaN
5926527,2019-07-05,59.99,1,190,0,9,488,171,NaN,NaN
31515569,2019-07-05,NaN,0,0,0,0,461,16,NaN,NaN
6676673,2019-07-05,269,4,1604,0,43,1,NaN,NaN,NaN
85004,2019-07-04,71.59,2,212,0,19,134,10,NaN,NaN
31515569,2019-07-04,NaN,0,0,0,0,469,14,NaN,NaN
7061886,2019-07-04,NaN,0,0,0,0,74,11,NaN,NaN
4066298,2019-07-04,NaN,0,0,0,0,74,17,NaN,NaN
32939029,2019-07-04,NaN,0,0,0,0,NaN,NaN,NaN,NaN
6676673,2019-07-04,289,9,1577,0,49,2,NaN,NaN,NaN
5926527,2019-07-04,59.99,4,241,0,13,482,168,NaN,NaN
3904356,2019-07-04,NaN,0,2,0,0,155,30,NaN,NaN
3904356,2019-07-03,NaN,0,9,0,1,125,28,NaN,NaN
6676673,2019-07-03,289,10,1431,0,54,3,NaN,NaN,NaN
85004,2019-07-03,71.59,6,210,0,17,145,8,NaN,NaN
4066298,2019-07-03,NaN,0,0,0,0,88,20,NaN,NaN
7061886,2019-07-03,NaN,0,0,0,0,97,16,NaN,NaN
31515569,2019-07-03,NaN,0,0,0,0,506,14,NaN,NaN
32939029,2019-07-03,NaN,0,0,0,0,NaN,NaN,NaN,NaN
5926527,2019-07-03,59.99,6,225,0,11,514,174,NaN,NaN
32939029,2019-07-02,NaN,0,0,0,0,NaN,NaN,NaN,NaN
5926527,2019-07-02,59.99,2,208,0,11,423,178,NaN,NaN
6676673,2019-07-02,289,6,1040,0,34,2,NaN,NaN,NaN
85004,2019-07-02,71.59,3,192,0,13,127,5,NaN,NaN
31515569,2019-07-02,NaN,0,0,0,0,531,17,NaN,NaN
3904356,2019-07-02,NaN,0,5,0,0,156,28,NaN,NaN
4066298,2019-07-02,NaN,0,0,0,0,82,18,NaN,NaN
7061886,2019-07-02,NaN,0,0,0,0,90,14,NaN,NaN
32939029,2019-07-01,NaN,0,0,0,0,NaN,NaN,NaN,NaN
6676673,2019-07-01,289,7,741,0,38,1,NaN,NaN,NaN
5926527,2019-07-01,59.99,1,230,0,18,484,164,NaN,NaN
85004,2019-07-01,70.9,2,194,0,14,142,9,NaN,NaN
3904356,2019-07-01,NaN,0,4,0,1,113,15,NaN,NaN
31515569,2019-07-01,NaN,0,0,0,0,508,20,NaN,NaN
4066298,2019-07-01,NaN,0,0,0,0,77,18,NaN,NaN
7061886,2019-07-01,NaN,0,0,0,0,104,18,NaN,NaN
85004,2019-06-30,70.9,2,238,0,19,127,4,NaN,NaN
4066298,2019-06-30,NaN,0,0,0,0,69,16,NaN,NaN
6676673,2019-06-30,289,3,501,0,15,3,NaN,NaN,NaN
32939029,2019-06-30,NaN,0,0,0,0,NaN,NaN,NaN,NaN
3904356,2019-06-30,NaN,0,8,0,1,125,18,NaN,NaN
7061886,2019-06-30,NaN,0,0,0,0,101,12,NaN,NaN
5926527,2019-06-30,59.99,2,312,0,12,392,161,NaN,NaN
31515569,2019-06-30,NaN,0,0,0,0,485,17,NaN,NaN
7061886,2019-06-29,NaN,0,0,0,0,111,14,NaN,NaN
85004,2019-06-29,70.9,4,192,0,16,116,6,NaN,NaN
5926527,2019-06-29,59.99,3,222,0,9,371,150,NaN,NaN
3904356,2019-06-29,NaN,0,4,0,0,132,24,NaN,NaN
6676673,2019-06-29,289,5,846,0,35,3,NaN,NaN,NaN
32939029,2019-06-29,NaN,0,0,0,0,NaN,NaN,NaN,NaN
4066298,2019-06-29,NaN,0,0,0,0,75,19,NaN,NaN
31515569,2019-06-29,NaN,0,0,0,0,461,19,NaN,NaN
6676673,2019-06-28,289,4,747,0,41,1,NaN,NaN,NaN
3904356,2019-06-28,NaN,0,4,0,0,111,9,NaN,NaN
85004,2019-06-28,71.15,7,185,0,15,109,5,NaN,NaN
4066298,2019-06-28,NaN,0,0,0,0,67,14,NaN,NaN
7061886,2019-06-28,NaN,0,0,0,0,96,14,NaN,NaN
5926527,2019-06-28,59.99,3,204,0,11,350,151,NaN,NaN
31515569,2019-06-28,NaN,0,0,0,0,505,21,NaN,NaN
32939029,2019-06-28,NaN,0,0,0,0,NaN,NaN,NaN,NaN
5926527,2019-06-27,59.99,1,311,0,24,829,168,NaN,NaN
6676673,2019-06-27,289,8,1235,0,69,1,NaN,NaN,NaN
7061886,2019-06-27,NaN,0,0,0,0,93,14,NaN,NaN
32939029,2019-06-27,NaN,0,0,0,0,NaN,NaN,NaN,NaN
3904356,2019-06-27,NaN,0,3,0,0,161,42,NaN,NaN
4066298,2019-06-27,NaN,0,0,0,0,70,13,NaN,NaN
31515569,2019-06-27,NaN,0,0,0,0,554,21,NaN,NaN
85004,2019-06-27,71.45,5,302,0,26,146,10,NaN,NaN
5926527,2019-06-26,59.99,8,418,0,18,420,166,NaN,NaN
31515569,2019-06-26,NaN,0,0,0,0,521,19,NaN,NaN
3904356,2019-06-26,NaN,0,3,0,0,137,41,NaN,NaN
7061886,2019-06-26,NaN,0,0,0,0,93,10,NaN,NaN
6676673,2019-06-26,289,2,411,0,20,1,NaN,NaN,NaN
85004,2019-06-26,NaN,0,193,0,10,122,6,NaN,NaN
4066298,2019-06-26,NaN,0,0,0,0,92,21,NaN,NaN
32939029,2019-06-26,NaN,0,0,0,0,NaN,NaN,NaN,NaN
3904356,2019-06-25,NaN,0,0,0,0,145,34,NaN,NaN
7061886,2019-06-25,NaN,0,0,0,0,90,13,NaN,NaN
85004,2019-06-25,70.9,3,79,0,4,129,5,NaN,NaN
6676673,2019-06-25,289,2,41,0,1,1,NaN,NaN,NaN
32939029,2019-06-25,NaN,0,0,0,0,NaN,NaN,NaN,NaN
5926527,2019-06-25,59.99,10,121,0,4,483,163,NaN,NaN
4066298,2019-06-25,NaN,0,0,0,0,81,20,NaN,NaN
31515569,2019-06-25,NaN,0,0,0,0,592,22,NaN,NaN
7061886,2019-06-24,NaN,0,0,0,0,86,12,NaN,NaN
85004,2019-06-24,70.9,6,75,0,3,116,4,NaN,NaN
3904356,2019-06-24,NaN,0,2,0,0,88,8,NaN,NaN
32939029,2019-06-24,NaN,0,0,0,0,NaN,NaN,NaN,NaN
5926527,2019-06-24,59.99,4,81,0,3,446,170,NaN,NaN
31515569,2019-06-24,NaN,0,0,0,0,451,20,NaN,NaN
4066298,2019-06-24,NaN,0,0,0,0,76,18,NaN,NaN
6676673,2019-06-24,289,5,62,0,0,2,NaN,NaN,NaN
32939029,2019-06-23,NaN,0,0,0,0,NaN,NaN,NaN,NaN
3904356,2019-06-23,NaN,0,1,0,0,117,29,NaN,NaN
85004,2019-06-23,70.9,5,61,0,3,113,7,NaN,NaN
6676673,2019-06-23,289,1,108,0,1,1,NaN,NaN,NaN
31515569,2019-06-23,NaN,0,0,0,0,484,19,NaN,NaN
7061886,2019-06-23,NaN,0,0,0,0,77,16,NaN,NaN
5926527,2019-06-23,59.99,3,123,0,6,454,167,NaN,NaN
4066298,2019-06-23,NaN,0,0,0,0,67,18,NaN,NaN
32939029,2019-06-22,NaN,0,0,0,0,NaN,NaN,NaN,NaN
5926527,2019-06-22,59.99,3,341,0,11,448,164,NaN,NaN
4066298,2019-06-22,NaN,0,0,0,0,62,16,NaN,NaN
7061886,2019-06-22,NaN,0,0,0,0,73,14,NaN,NaN
3904356,2019-06-22,NaN,0,5,0,0,140,35,NaN,NaN
6676673,2019-06-22,289,2,289,0,16,1,NaN,NaN,NaN
85004,2019-06-22,70.9,2,164,0,13,126,5,NaN,NaN
31515569,2019-06-22,NaN,0,0,0,0,489,19,NaN,NaN
5926527,2019-06-21,59.99,7,442,0,13,593,174,NaN,NaN
6676673,2019-06-21,289,5,369,0,15,1,NaN,NaN,NaN
4066298,2019-06-21,NaN,0,0,0,0,112,24,NaN,NaN
7061886,2019-06-21,NaN,0,0,0,0,123,17,NaN,NaN
85004,2019-06-21,71.2,7,416,0,32,203,9,NaN,NaN
3904356,2019-06-21,NaN,0,11,0,0,218,30,NaN,NaN
32939029,2019-06-21,NaN,0,0,0,0,NaN,NaN,NaN,NaN
31515569,2019-06-21,NaN,0,0,0,0,808,26,NaN,NaN
4066298,2019-06-20,NaN,0,0,0,0,131,35,NaN,NaN
5926527,2019-06-20,59.99,12,626,0,28,673,178,NaN,NaN
85004,2019-06-20,71.4,26,629,0,39,289,13,NaN,NaN
31515569,2019-06-20,NaN,0,0,0,0,891,25,NaN,NaN
7061886,2019-06-20,NaN,0,0,0,0,144,23,NaN,NaN
32939029,2019-06-20,NaN,0,0,0,0,NaN,NaN,NaN,NaN
6676673,2019-06-20,289,2,181,0,10,4,NaN,NaN,NaN
3904356,2019-06-20,NaN,0,10,0,0,400,84,NaN,NaN
3904356,2019-06-19,NaN,0,7,0,0,420,78,NaN,NaN
6676673,2019-06-19,NaN,0,0,0,0,4,NaN,NaN,NaN
5926527,2019-06-19,59.99,19,1015,0,39,610,181,NaN,NaN
4066298,2019-06-19,NaN,0,0,0,0,130,31,NaN,NaN
31515569,2019-06-19,NaN,0,0,0,0,990,28,NaN,NaN
7061886,2019-06-19,NaN,0,0,0,0,143,21,NaN,NaN
32939029,2019-06-19,NaN,0,0,0,0,NaN,NaN,NaN,NaN
85004,2019-06-19,70.93,29,950,0,63,295,14,NaN,NaN
85004,2019-06-18,68.46,41,1838,0,109,314,12,NaN,NaN
31515569,2019-06-18,NaN,0,0,0,0,1108,29,NaN,NaN
5926527,2019-06-18,59.99,26,6253,0,159,682,189,NaN,NaN
3904356,2019-06-18,NaN,0,12,0,1,469,107,NaN,NaN
4066298,2019-06-18,NaN,0,0,0,0,143,37,NaN,NaN
7061886,2019-06-18,NaN,0,0,0,0,158,21,NaN,NaN
32939029,2019-06-18,NaN,0,0,0,0,NaN,NaN,NaN,NaN
6676673,2019-06-18,NaN,0,0,0,0,4,NaN,NaN,NaN
6676673,2019-06-17,NaN,0,0,0,0,2,NaN,NaN,NaN
32939029,2019-06-17,NaN,0,0,0,0,NaN,NaN,NaN,NaN
85004,2019-06-17,68.21,13,410,0,24,167,8,NaN,NaN
5926527,2019-06-17,49.99,5,1046,0,26,459,161,NaN,NaN
7061886,2019-06-17,NaN,0,0,0,0,103,16,NaN,NaN
3904356,2019-06-17,NaN,0,2,0,0,120,14,NaN,NaN
31515569,2019-06-17,NaN,0,0,0,0,583,21,NaN,NaN
4066298,2019-06-17,NaN,0,0,0,0,82,23,NaN,NaN
5926527,2019-06-16,49.99,11,441,0,24,600,156,NaN,NaN
3904356,2019-06-16,NaN,0,5,0,0,151,24,NaN,NaN
32939029,2019-06-16,NaN,0,0,0,0,NaN,NaN,NaN,NaN
31515569,2019-06-16,NaN,0,0,0,0,570,17,NaN,NaN
7061886,2019-06-16,NaN,0,0,0,0,92,13,NaN,NaN
4066298,2019-06-16,NaN,0,0,0,0,72,19,NaN,NaN
85004,2019-06-16,68.24,3,273,0,18,130,9,NaN,NaN
6676673,2019-06-16,NaN,0,0,0,0,3,NaN,NaN,NaN
6676673,2019-06-15,NaN,0,0,0,0,2,NaN,NaN,NaN
7061886,2019-06-15,NaN,0,0,0,0,78,10,NaN,NaN
32939029,2019-06-15,NaN,0,0,0,0,NaN,NaN,NaN,NaN
85004,2019-06-15,67.99,6,193,0,18,135,7,NaN,NaN
3904356,2019-06-15,NaN,0,5,0,0,148,23,NaN,NaN
5926527,2019-06-15,49.99,9,291,0,28,722,147,NaN,NaN
31515569,2019-06-15,NaN,0,0,0,0,538,19,NaN,NaN
4066298,2019-06-15,NaN,0,0,0,0,72,18,NaN,NaN
85004,2019-06-14,68.89,4,166,0,15,155,7,NaN,NaN
32939029,2019-06-14,NaN,0,0,0,0,NaN,NaN,NaN,NaN
5926527,2019-06-14,49.99,7,296,0,23,337,164,NaN,NaN
4066298,2019-06-14,NaN,0,0,0,0,87,19,NaN,NaN
7061886,2019-06-14,NaN,0,0,0,0,80,14,NaN,NaN
3904356,2019-06-14,NaN,0,2,0,0,142,11,NaN,NaN
6676673,2019-06-14,NaN,0,0,0,0,1,NaN,NaN,NaN
31515569,2019-06-14,NaN,0,0,0,0,508,19,NaN,NaN
3904356,2019-06-13,NaN,0,6,0,0,157,24,NaN,NaN
7061886,2019-06-13,NaN,0,0,0,0,86,14,NaN,NaN
85004,2019-06-13,70.65,4,177,0,19,161,7,NaN,NaN
4066298,2019-06-13,NaN,0,0,0,0,95,25,NaN,NaN
32939029,2019-06-13,NaN,0,0,0,0,NaN,NaN,NaN,NaN
6676673,2019-06-13,NaN,0,0,0,0,4,NaN,NaN,NaN
31515569,2019-06-13,NaN,0,0,0,0,507,18,NaN,NaN
5926527,2019-06-13,49.99,6,236,0,23,331,171,NaN,NaN
31515569,2019-06-12,NaN,0,0,0,0,583,21,NaN,NaN
6676673,2019-06-12,NaN,0,0,0,0,4,NaN,NaN,NaN
7061886,2019-06-12,NaN,0,0,0,0,92,15,NaN,NaN
32939029,2019-06-12,NaN,0,0,0,0,NaN,NaN,NaN,NaN
5926527,2019-06-12,49.99,8,285,0,19,310,168,NaN,NaN
85004,2019-06-12,70.65,4,220,0,17,169,8,NaN,NaN
3904356,2019-06-12,NaN,0,9,0,0,199,37,NaN,NaN
4066298,2019-06-12,NaN,0,0,0,0,98,21,NaN,NaN
4066298,2019-06-11,NaN,0,0,0,0,96,26,NaN,NaN
31515569,2019-06-11,NaN,0,0,0,0,586,21,NaN,NaN
7061886,2019-06-11,NaN,0,0,0,0,100,17,NaN,NaN
5926527,2019-06-11,49.99,3,239,0,25,326,169,NaN,NaN
32939029,2019-06-11,NaN,0,0,0,0,NaN,NaN,NaN,NaN
3904356,2019-06-11,NaN,0,2,0,0,158,32,NaN,NaN
6676673,2019-06-11,NaN,0,0,0,0,1,NaN,NaN,NaN
85004,2019-06-11,69.9,4,316,0,41,162,10,NaN,NaN
31515569,2019-06-10,NaN,0,0,0,0,534,20,NaN,NaN
3904356,2019-06-10,NaN,0,6,0,0,133,6,NaN,NaN
7061886,2019-06-10,NaN,0,0,0,0,95,17,NaN,NaN
5926527,2019-06-10,49.99,5,159,0,10,338,157,NaN,NaN
32939029,2019-06-10,NaN,0,0,0,0,NaN,NaN,NaN,NaN
85004,2019-06-10,70.04,7,346,0,43,156,5,NaN,NaN
4066298,2019-06-10,NaN,0,0,0,0,96,25,NaN,NaN
6676673,2019-06-10,NaN,0,0,0,0,3,NaN,NaN,NaN
31515569,2019-06-09,NaN,0,0,0,0,505,19,NaN,NaN
3904356,2019-06-09,NaN,0,7,0,0,148,24,NaN,NaN
7061886,2019-06-09,NaN,0,0,0,0,93,13,NaN,NaN
6676673,2019-06-09,NaN,0,0,0,0,1,NaN,NaN,NaN
32939029,2019-06-09,NaN,0,0,0,0,NaN,NaN,NaN,NaN
5926527,2019-06-09,49.99,6,339,0,28,357,144,NaN,NaN
85004,2019-06-09,69.9,8,312,0,30,160,13,NaN,NaN
4066298,2019-06-09,NaN,0,0,0,0,83,21,NaN,NaN
85004,2019-06-08,69.9,1,267,0,31,153,9,NaN,NaN
3904356,2019-06-08,NaN,0,6,0,0,130,26,NaN,NaN
7061886,2019-06-08,NaN,0,0,0,0,91,12,NaN,NaN
31515569,2019-06-08,NaN,0,0,0,0,483,18,NaN,NaN
4066298,2019-06-08,NaN,0,0,0,0,91,26,NaN,NaN
5926527,2019-06-08,49.99,4,262,0,27,386,153,NaN,NaN
6676673,2019-06-08,NaN,0,0,0,0,3,NaN,NaN,NaN
32939029,2019-06-08,NaN,0,0,0,0,NaN,NaN,NaN,NaN
6676673,2019-06-07,NaN,0,0,0,0,3,NaN,NaN,NaN
5926527,2019-06-07,49.99,4,242,0,30,377,152,NaN,NaN
31515569,2019-06-07,NaN,0,0,0,0,455,16,NaN,NaN
85004,2019-06-07,69.9,3,313,0,26,151,7,NaN,NaN
7061886,2019-06-07,NaN,0,0,0,0,81,15,NaN,NaN
4066298,2019-06-07,NaN,0,0,0,0,68,15,NaN,NaN
32939029,2019-06-07,NaN,0,0,0,0,NaN,NaN,NaN,NaN
3904356,2019-06-07,NaN,0,6,0,0,124,20,NaN,NaN
4066298,2019-06-06,NaN,0,0,0,0,66,21,NaN,NaN
85004,2019-06-06,69.7,3,250,0,24,123,5,NaN,NaN
6676673,2019-06-06,NaN,0,0,0,0,2,NaN,NaN,NaN
7061886,2019-06-06,NaN,0,0,0,0,75,10,NaN,NaN
3904356,2019-06-06,NaN,0,11,0,1,111,22,NaN,NaN
5926527,2019-06-06,49.99,2,183,0,12,328,139,NaN,NaN
32939029,2019-06-06,NaN,0,0,0,0,NaN,NaN,NaN,NaN
31515569,2019-06-06,NaN,0,0,0,0,427,18,NaN,NaN
3904356,2019-06-05,NaN,0,7,0,0,113,23,NaN,NaN
32939029,2019-06-05,NaN,0,0,0,0,NaN,NaN,NaN,NaN
5926527,2019-06-05,49.99,1,98,0,8,298,128,NaN,NaN
4066298,2019-06-05,NaN,0,0,0,0,53,14,NaN,NaN
85004,2019-06-05,67.41,3,282,0,28,117,6,NaN,NaN
6676673,2019-06-05,NaN,0,0,0,0,2,NaN,NaN,NaN
7061886,2019-06-05,NaN,0,0,0,0,57,7,NaN,NaN
31515569,2019-06-05,NaN,0,0,0,0,377,18,NaN,NaN
3904356,2019-06-04,NaN,0,12,0,1,102,19,NaN,NaN
7061886,2019-06-04,NaN,0,0,0,0,52,6,NaN,NaN
31515569,2019-06-04,NaN,0,0,0,0,343,14,NaN,NaN
32939029,2019-06-04,NaN,0,0,0,0,NaN,NaN,NaN,NaN
5926527,2019-06-04,NaN,0,89,0,10,266,124,NaN,NaN
85004,2019-06-04,67.41,4,339,0,24,101,9,NaN,NaN
6676673,2019-06-04,NaN,0,0,0,0,3,NaN,NaN,NaN
4066298,2019-06-04,NaN,0,0,0,0,43,8,NaN,NaN
6676673,2019-06-03,NaN,0,0,0,0,2,NaN,NaN,NaN
5926527,2019-06-03,49.99,2,102,0,7,331,128,NaN,NaN
7061886,2019-06-03,NaN,0,0,0,0,70,13,NaN,NaN
31515569,2019-06-03,NaN,0,0,0,0,422,17,NaN,NaN
85004,2019-06-03,67.41,8,430,0,51,109,7,NaN,NaN
4066298,2019-06-03,NaN,0,0,0,0,53,14,NaN,NaN
32939029,2019-06-03,NaN,0,0,0,0,NaN,NaN,NaN,NaN
3904356,2019-06-03,NaN,0,11,0,2,154,33,NaN,NaN
3904356,2019-06-02,NaN,0,5,0,1,172,52,NaN,NaN
7061886,2019-06-02,NaN,0,0,0,0,64,7,NaN,NaN
6676673,2019-06-02,NaN,0,0,0,0,1,NaN,NaN,NaN
32939029,2019-06-02,NaN,0,0,0,0,NaN,NaN,NaN,NaN
31515569,2019-06-02,NaN,0,0,0,0,494,20,NaN,NaN
5926527,2019-06-02,NaN,0,94,0,9,368,142,NaN,NaN
4066298,2019-06-02,NaN,0,0,0,0,52,13,NaN,NaN
85004,2019-06-02,68.8,5,356,0,42,120,8,NaN,NaN
4066298,2019-06-01,NaN,0,0,0,0,52,11,NaN,NaN
32939029,2019-06-01,NaN,0,0,0,0,NaN,NaN,NaN,NaN
3904356,2019-06-01,NaN,0,5,0,0,159,47,NaN,NaN
5926527,2019-06-01,49.99,3,84,0,6,379,133,NaN,NaN
85004,2019-06-01,68.41,5,240,0,13,96,5,NaN,NaN
7061886,2019-06-01,NaN,0,0,0,0,67,9,NaN,NaN
31515569,2019-06-01,NaN,0,0,0,0,557,17,NaN,NaN
6676673,2019-06-01,NaN,0,0,0,0,1,NaN,NaN,NaN
6676673,2019-05-31,NaN,0,0,0,0,4,NaN,NaN,NaN
3904356,2019-05-31,NaN,0,6,0,0,115,4,NaN,NaN
85004,2019-05-31,69.9,3,156,0,15,92,5,NaN,NaN
31515569,2019-05-31,NaN,0,0,0,0,447,22,NaN,NaN
7061886,2019-05-31,NaN,0,0,0,0,64,10,NaN,NaN
32939029,2019-05-31,NaN,0,0,0,0,NaN,NaN,NaN,NaN
5926527,2019-05-31,NaN,0,97,0,7,210,136,NaN,NaN
4066298,2019-05-31,NaN,0,0,0,0,50,13,NaN,NaN
5926527,2019-05-30,49.99,4,219,0,16,342,168,NaN,NaN
